id,log_price
0,5.224818421080658
1,5.195228932222039
2,3.760208236261337
3,5.253050425894275
4,4.673875042255918
5,5.250884133325985
6,5.926791563503161
7,4.152031233028924
8,4.928100623592786
9,5.041407826953605
10,4.893661491512307
11,4.950858834210908
12,4.393274184978895
13,4.03074675051032
14,6.187721275819444
15,5.297122172749755
16,4.243312229551907
17,4.844798001537515
18,4.672199769167878
19,4.552713691006306
20,5.180580748063608
21,5.207762165099598
22,4.620285210843963
23,4.540459296060749
24,5.047975800035078
25,4.420574136784512
26,4.527722303874202
27,5.233023034267194
28,5.034891816873301
29,4.042371913445481
30,4.752518276487922
31,4.285871387332395
32,4.738027596068082
33,5.165565912297484
34,4.872207762855783
35,4.339311214277063
36,4.643447851238693
37,4.634003226025402
38,5.4262054063496405
39,4.512937371783141
40,5.32331766905047
41,4.532173340723989
42,4.38494176492934
43,4.384620397353888
44,5.521444281263416
45,5.369850385999984
46,5.580020638812516
47,4.3769981212284845
48,4.842833321700186
49,3.9263253312750974
50,4.75159280851442
51,4.36813285597002
52,4.763527759318481
53,5.730582273149071
54,4.884732348622879
55,3.862694528718225
56,3.85951271131164
57,3.5566647380514267
58,3.65167767691712
59,4.97220656603024
60,4.600570051161799
61,4.840493803556842
62,4.144492481782822
63,4.814359509099108
64,4.185171724461202
65,4.449558243535125
66,5.7460877566249335
67,3.546653440357136
68,6.946842471883815
69,5.278124594166388
70,5.197856179996438
71,4.6144185536037865
72,5.462920304524618
73,5.042542406243615
74,4.310375635759942
75,4.970270998154251
76,5.321020989830163
77,5.558988184206487
78,4.564669967349277
79,4.473638483494528
80,4.21410934050657
81,4.9718654641514375
82,4.553911211995387
83,3.707108487459141
84,4.778879527334015
85,3.763421542269884
86,4.935333533651305
87,5.738405033930053
88,5.479340950627761
89,5.022420373536465
90,4.054633160482285
91,5.13019239214957
92,5.398957352143429
93,4.310348968156563
94,5.068430513391308
95,5.040622612807442
96,4.66007799400943
97,4.784184971044328
98,4.808126623271551
99,5.397715888519474
100,4.32529208627277
101,4.603782374415846
102,5.310922986980972
103,5.49161189695626
104,4.116090299994926
105,3.985950042355785
106,4.357189259195752
107,5.482548965527189
108,5.129395811767995
109,4.79435709550346
110,5.393361903993013
111,3.85801719503836
112,4.662127531510509
113,5.336625428186767
114,4.870903702311284
115,6.599661360193227
116,4.329970350143799
117,4.112892431836758
118,4.982672225125884
119,4.767999715830615
120,4.798819854162889
121,4.114327173953302
122,4.946613664204437
123,4.495147479220054
124,5.002493479580539
125,4.005510924995565
126,4.327021375302524
127,5.001018482686436
128,3.918672106276449
129,5.935454354036142
130,4.136987970301948
131,5.243055498407943
