id,log_price
0,5.433205540794632
1,5.128985293039607
2,3.7669686165485596
3,4.841859082557774
4,4.688704828816112
5,5.323791026141005
6,5.913771058280791
7,4.2737291729547
8,4.784585014057132
9,5.183135549791837
10,4.76356328335111
11,5.189500204801736
12,4.288781738889061
13,4.220554692703589
14,6.146738068297405
15,5.38773316666501
16,4.279210989451272
17,4.986859613820028
18,4.841151349063978
19,4.32655188982872
20,5.118023967795004
21,5.323711771844058
22,4.574759733914853
23,4.273270631021528
24,5.1709804340039565
25,4.318064161254603
26,4.557295508595462
27,5.261907592248122
28,5.106163619495049
29,4.293676444977677
30,4.787573411661959
31,4.111466343529731
32,4.203512705288391
33,5.512059542118234
34,4.781353208700934
35,4.476500400449992
36,4.662147053651481
37,4.663544425213636
38,5.525638197567174
39,4.81832132923796
40,5.2985446416652255
41,4.650521672043671
42,4.2337067832773245
43,4.240854028622537
44,5.423394941672102
45,5.078156033009252
46,5.769491002964917
47,4.588459055402772
48,4.789745790139528
49,3.965230707248639
50,4.874505906276479
51,4.536024716877426
52,4.96791503093536
53,5.865945045878333
54,4.7247340292314535
55,3.7299002316513645
56,4.234546687081587
57,3.9412397782373554
58,3.910765611979693
59,5.136462590646462
60,4.476825025941509
61,4.831266592233284
62,4.083158066042858
63,5.043462339870743
64,4.472273706716654
65,4.51275239163811
66,5.745936282827455
67,4.189653830159354
68,5.971738384053639
69,5.236693034831509
70,5.0000824918572295
71,4.564218010333619
72,5.495913386027988
73,5.075942691513047
74,4.314525357098824
75,4.794187435408559
76,5.244387979924598
77,5.317339541456264
78,4.800932544345542
79,4.289309861750715
80,4.593171193844625
81,5.269393766576345
82,4.584791069456078
83,3.921221355399555
84,4.654508894070362
85,4.19588929046457
86,4.813332904639716
87,5.582922914527716
88,5.768834899188223
89,5.060537796092805
90,4.064756299244159
91,5.17865848491305
92,5.529417733544552
93,4.1079372482518055
94,5.063444263107048
95,4.874883493634629
96,4.674830920767645
97,4.818945644005995
98,4.824280186219015
99,5.306748492805898
100,4.135032055387065
101,4.6869926950494545
102,5.2013118310569215
103,5.3025446104873515
104,4.2704803973178205
105,3.9897393326211232
106,4.293834571150634
107,5.491877675084403
108,5.372293035941001
