id,log_price
0,5.130763860116008
1,5.1827661868086805
2,3.679875839971305
3,5.2711278085957245
4,4.728125224825294
5,5.445750012186568
6,5.924577982261712
7,4.10703335612236
8,4.9698885636975545
9,5.112217737103879
10,4.732013482039224
11,5.044692468365997
12,4.309994071306778
13,3.954640551466969
14,5.969261595357625
15,5.204904884726079
16,4.195016482684355
17,4.837236159234112
18,4.942326243657976
19,4.587328081205146
20,5.267455509725937
21,5.138355841023826
22,4.488013214306579
23,4.442429306968211
24,5.230772283912688
25,4.485388558887212
26,4.41279373128184
27,5.277721894805313
28,4.976554978824811
29,4.063155165422745
30,4.72818309227755
31,4.366785857579475
32,4.550467104218501
33,5.193201110294853
34,4.87102446990541
35,4.403363667039616
36,4.654858090098446
37,4.698256924945258
38,5.55653867467247
39,4.514828627794873
40,5.205071159948079
41,4.544331529771102
42,4.342240378944939
43,4.377835109979446
44,5.538686698459446
45,5.295977136244278
46,5.526831835137659
47,4.400172653131835
48,4.864453294242071
49,3.863631540491428
50,4.800864206683786
51,4.459952696619825
52,4.954543242231398
53,5.818579915970463
54,4.89498264220349
55,3.963126052866232
56,3.914206977966773
57,3.570585619658618
58,3.6153205779050266
59,5.066563839169635
60,4.669435972701126
61,4.747737195760624
62,4.294055108621637
63,4.8862905054674455
64,4.289843474169561
65,4.490674558448904
66,5.697252178881558
67,3.4366370424663044
68,6.95618280275487
69,5.33262944432538
70,5.274999955920452
71,4.581676355409331
72,5.431577543608387
73,5.045927745721701
74,4.251867497244734
75,4.918786172047407
76,5.467666404122087
77,5.454863314415365
78,4.54783002128936
79,4.489280654186518
80,4.151725055884003
81,4.873567105887946
82,4.520165887294229
83,3.851638979631775
84,4.820296200611142
85,3.694740429345461
86,4.905874837663236
87,5.6897024629510495
88,5.513025956450679
89,4.999338084053693
90,4.140428992989132
91,5.119955113414494
92,5.336360588373327
93,4.469877490195745
94,5.0357833952899
95,4.89179529926098
96,4.622677495871858
97,4.771379188747619
98,4.837549142582634
99,5.397342587794401
100,4.334464307729308
101,4.616521597698397
102,5.226143699092904
103,5.610459225631007
104,4.10226178326086
105,3.9786008037666982
106,4.36283720258682
107,5.410973283677708
108,5.124221039270583
109,4.649229955732539
