id,log_price
0,5.554448375096577
1,5.251987147567023
2,3.4784810535086192
3,4.764615246261311
4,4.6118375593325025
5,5.1832924376845595
6,5.732106178593651
7,4.333313184137135
8,4.760000865630591
9,5.135706301991523
10,4.659705862386195
11,5.269195003314153
12,4.318360804479687
13,4.320509685066787
14,6.027421493647146
15,5.443764851211018
16,4.4698452159166955
17,5.0093241217833215
18,5.000536685667767
19,4.346088322076571
20,5.108528420386413
21,5.387901594161897
22,4.479760432770885
23,4.139678303595423
24,5.483688183340831
25,4.385125214264082
26,4.412592457008132
27,5.246846396710603
28,5.095584025953704
29,4.335897195156759
30,4.779090684327095
31,4.1224547569039816
32,4.6638809490633415
33,6.001064468480632
34,4.869442578825431
35,4.67537141056492
36,4.689339403668122
37,4.674160361041535
38,5.5119756806339115
39,4.553283884553348
40,4.999078242896899
41,4.669932140075668
42,4.218705625949809
43,4.204726878312513
44,5.375907804016698
45,5.105382780919762
46,5.699717888593817
47,4.542020824875494
48,4.738850714962141
49,3.8198844517662813
50,4.858517976465163
51,4.537551099121703
52,4.8205706775079795
53,5.977548262165819
54,4.976167297647059
55,3.6153706280568216
56,4.73270693889873
57,3.8842368140048347
58,3.9363885679481605
59,5.377882117005361
60,4.448329469622655
61,4.78835830691355
62,4.361415301052591
63,5.1766151714436885
64,4.068477195092869
65,4.816883958524833
66,5.738579064829555
67,4.412787328005626
68,6.3103125420914195
69,5.531228058930403
70,5.014491833951307
71,4.669359648712845
72,5.474443519232011
73,5.144831649339122
74,4.2069512526731945
75,4.812783203546543
76,5.789343134537863
77,5.371015454110667
78,4.845164693295841
79,4.311910460762473
80,4.535763635460143
81,5.195169452621896
82,4.366404209379621
83,4.04429061325565
84,4.644580930521783
85,4.071265906062382
86,4.758646128621039
87,5.7230379421029625
88,5.565991959087519
89,4.800308700829891
90,3.937532736919572
91,5.171197381331183
92,5.199246580389794
93,4.11880878278105
94,5.019757570665483
95,4.838991646736499
96,4.688209569408281
97,4.723309837125426
98,4.771858763439995
